,,,,,,
lexicon,geometry.number.time,mus,,comparitive: more,,
lexicon,geometry.number.time,jav,,comparitive: most,,
lexicon,geometry.number.time,fid,,comparitive: less,,
lexicon,geometry.number.time,vud,,comparitive least,,
lexicon,geometry.number.time,yes,,"comparitive, the same, equal, sama",is,
lexicon,geometry.number.time,rim,,"ammount, number, quantity, numerical value, ordinal number, nanpa",,
lexicon,geometry.number.time,mon,,"height, length",,
lexicon,geometry.number.time,web,,vertical,,
lexicon,geometry.number.time,deb,,horizontal,,
lexicon,geometry.number.time,gus,,"fast, quick",,
lexicon,geometry.number.time,ren,,slow,,
lexicon,geometry.number.time,yop,,sequence,,
lexicon,geometry.number.time,jog,,"big, tall, large, long, wide, heavy, suli, a lot, many, mute, far, distant (this word conbines with size, weight, number, etc to narrow down)",,
lexicon,geometry.number.time,rav,,"across, trans-",,
lexicon,geometry.number.time,tim,,matter,,
lexicon,geometry.number.time,top,,space,,
lexicon,geometry.number.time,vip,,"between, insa",,
lexicon,geometry.number.time,wes,,"contents, inside, insa",,
lexicon,geometry.number.time,kil,,"balance, equilibrium",,
lexicon,geometry.number.time,dup,,"small, short, narrow, little, a bit, few, light (weight), lili, near, close (combines with size, weight, number etc to specify)",,
lexicon,geometry.number.time,gub,,"long and flexible thing, cord, rope, hair, thread, yarn, linja",,
lexicon,geometry.number.time,yuc,,"segment, section, portion, piece, part, division, partition, kipisi",,
lexicon,geometry.number.time,cas,,"triangle, tetrahedron, pyramid",,
lexicon,geometry.number.time,reb,,"stair, step, leko",,
lexicon,geometry.number.time,tav,,"average, moderate, medium, intermideate, meso",,
lexicon,geometry.number.time,dub,,cylinder,,
lexicon,geometry.number.time,sic,,dimension,,
lexicon,geometry.number.time,huc,,"tangle, bush, web",,
lexicon,abstract.concepts.ideas,vev,,"method, system, way, strategy, nasin",,
lexicon,abstract.concepts.ideas,kav,,"draw, drawing, image picture, representation, model sitelen",,
lexicon,abstract.concepts.ideas,nan,,"emit, eject, excrete, send out, radiate, release, pana",,
lexicon,abstract.concepts.ideas,hig,,"explosion, blast",,
lexicon,abstract.concepts.ideas,kis,,"all, countless, everything, infinity, totality, ale",,
lexicon,abstract.concepts.ideas,bas,,"existing, exist, lon",,
lexicon,abstract.concepts.ideas,soc,,"nothing, void, absence, nonexistence",,
lexicon,abstract.concepts.ideas,bin,,"sacred, holy, divine, sewi",,
lexicon,abstract.concepts.ideas,wul,,"precise, strictly",,
lexicon,abstract.concepts.ideas,bim,,"vague, fuzzy",,
lexicon,abstract.concepts.ideas,nod,,"advantage, benifit",,
lexicon,abstract.concepts.ideas,fin,,"hinder, hinderance, detremantal, difficult, difficulty, resistance",,
lexicon,abstract.concepts.ideas,mul,,"easy, smooth sailing",,
lexicon,abstract.concepts.ideas,nin,,"beginning, start, open, turn on, open",,
lexicon,abstract.concepts.ideas,fum,,end,,
lexicon,abstract.concepts.ideas,jic,,"force, pressure, push",,
lexicon,abstract.concepts.ideas,yan,,magic,,
lexicon,abstract.concepts.ideas,jec,,"safety, safe, protect, protected, protection, awen",,
lexicon,abstract.concepts.ideas,pap,,"sample, example",,
lexicon,abstract.concepts.ideas,zig,,"group, collection considered as a whole, set",,
lexicon,abstract.concepts.ideas,roc,,"part, piece, component",,
lexicon,abstract.concepts.ideas,pep,,"god, deity",,
lexicon,abstract.concepts.ideas,ved,,"danger, peril",,
lexicon,abstract.concepts.ideas,sev,,"split, divide, cut, slice, chop, kipisi",,
lexicon,abstract.concepts.ideas,lep,,"together, joined, linked, unified, unity",,
lexicon,abstract.concepts.ideas,zud,,"importance, significance, important, suli",,
lexicon,abstract.concepts.ideas,gup,,"data, recording, information, evidence, sona",,
lexicon,abstract.concepts.ideas,ded,,event,,
lexicon,abstract.concepts.ideas,pan,,instant,,
lexicon,abstract.concepts.ideas,rob,,"trial, test, challenge, problem, utala",,
lexicon,abstract.concepts.ideas,has,,ongoing,,
lexicon,abstract.concepts.ideas,puv,,"repetative, repeat, cycle, again",,
lexicon,abstract.concepts.ideas,wov,,fact,,
lexicon,abstract.concepts.ideas,fag,,"frequent, often",,
lexicon,abstract.concepts.ideas,yav,,"prove, show, demonstrate",,
lexicon,abstract.concepts.ideas,dib,,"perspective, point of view, from the perspective of, through the lense of",,
lexicon,abstract.concepts.ideas,yen,,"system, structure, framework, configutation, assembly",,
lexicon,abstract.concepts.ideas,hoc,,common (opposite of rare),,
lexicon,abstract.concepts.ideas,med,,satisfactory,,
lexicon,abstract.concepts.ideas,kac,,"consume, moku",,
lexicon,abstract.concepts.ideas,zev,,excessive,,
lexicon,abstract.concepts.ideas,fon,,"transient, transitory, momentary, tempory, brief, short-lived, passing, moment, tenpo",,
lexicon,abstract.concepts.ideas,wop,,"permanant, enduring, lansting, fixed, staying, waiting, enduring, awen",,
lexicon,abstract.concepts.ideas,cil,,"flow, stream",,
lexicon,abstract.concepts.ideas,yim,,"loop, circuit",,
lexicon,abstract.concepts.ideas,jes,,"have (optionally folowed by possesive affix), jo",,
lexicon,abstract.concepts.ideas,dag,,"regardless, no matter (the preceding item is not regarded)",,
lexicon,abstract.concepts.ideas,bap,,"coming, arriving, summoned, become, kama",,
lexicon,abstract.concepts.ideas,hac,,"abundance, bountiful, plentiful, ale",,
lexicon,abstract.concepts.ideas,kag,,"other, diferent, ante",,
lexicon,abstract.concepts.ideas,fod,,"continue to, awen",,
lexicon,abstract.concepts.ideas,zeg,,"situation, occasion, tenpo",,
lexicon,abstract.concepts.ideas,fig,,relevant,,
lexicon,abstract.concepts.ideas,seg,,"essence, kernal, substance, kon",,
lexicon,abstract.concepts.ideas,din,,"remote, remotely, from a distance",,
lexicon,abstract.concepts.ideas,cac,,"flat object, book, document, card, paper, record, website, lipu",,
lexicon,abstract.concepts.ideas,pom,,"put on, add on, add, pana",,
lexicon,abstract.concepts.ideas,cig,,"additional, extra, sin",,
lexicon,abstract.concepts.ideas,kon,,"more, mute, another, sin",,
lexicon,abstract.concepts.ideas,vem,,"absent, away, ignored, weka",,
lexicon,abstract.concepts.ideas,tos,,"also, too, kin",,
lexicon,abstract.concepts.ideas,kus,,"beyond, exceed, surpass, transcend",,
lexicon,abstract.concepts.ideas,vag,,"primarily, mostly",,
lexicon,abstract.concepts.ideas,cug,,"probably, probable",,
lexicon,abstract.concepts.ideas,min,,"encode, code",,
lexicon,abstract.concepts.ideas,tem,,value (moral value),,
lexicon,abstract.concepts.ideas,kap,,virtue,,
lexicon,abstract.concepts.ideas,yom,,"organize, classify, arrange",,
lexicon,abstract.concepts.ideas,jel,,"about, topic subjecy",,
lexicon,abstract.concepts.ideas,pip,,"detail, precise, precision, exact",,
lexicon,abstract.concepts.ideas,vus,,subtle,,
lexicon,,pon,,,,
lexicon,,sum,,,,
lexicon,,hib,,,,
lexicon,,log,,,,
lexicon,,wap,,,,
lexicon,,tev,,,,
lexicon,,fep,,,,
